id,izhodisce,cas,zahtevnost,pot,visinaizhodisca,visinskarazlika 
232711,Planina Ravne,165,lahko brezpotje,čez planino Polšak,1500,410
232711,Planina Ravne,135,lahko brezpotje,čez Dolgo trato,1500,410
23695,Planina Ravne,120,lahka neoznačena steza,,1500,409
23695,Robanov kot (Belšek),240,zahtevno brezpotje,čez Belšekovo planino,587,1322
23695,Robanov kot,390,"zahtevno brezpotje, zahtevna neoznačena steza",Križevnik mimo partizanske bolnice,650,1259
23695,Robanov kot,240,"zahtevno brezpotje, zahtevna neoznačena steza",Križevnik mimo Robanove planine,650,1259
231535,Na Razpotju,180,"delno zahtevna označena pot, lahko brezpotje",Planinšca,770,1128
231535,Logarski kot,195,zahtevno brezpotje,Planinšca) (skozi Grlo,900,998
231535,Dom Planincev v Logarski dolini,175,"delno zahtevna označena pot, lahko brezpotje",Planinšca,837,1061
2395,Dom v Kamniški Bistrici,225,lahka označena pot,,601,1263
2395,Jermanca,150,lahka označena pot,,900,964
2395,Koča pod slapom Rinka,165,zahtevna označena pot,,1024,840
2395,Suhadolnik,495,zelo zahtevna označena pot,,901,963
231068,Planina Jezerca,70,lahka označena pot,,1410,443
231068,Dom na Gospincu,60,lahka neoznačena steza,,1492,361
231068,Markova raven,165,lahka neoznačena steza,po nemarkirani poti čez Razor,980,873
231068,Planina Jezerca,120,lahka neoznačena steza,po nemarkirani poti čez Razor,1410,443
23320,Kriška planina,165,lahka označena pot,čez Kompotelo,1480,373
23320,Markova raven,210,lahka označena pot,po označeni poti,980,873
23320,Planina Jezerca,180,lahka označena pot,čez Kompotelo,1410,443
23320,Planina Jezerca,180,delno zahtevna označena pot,čez Košutno,1410,443
23244,Mače,210,lahka označena pot,čez Kozjek in Dolgo njivo,600,1253
23244,Mače,215,lahka označena pot,Mačenska pot in čez Dolgo njivo,600,1253
23244,Mače,230,lahka označena pot,Mačenska pot in čez Cjanovco,600,1253
23244,Spodnja Kokra,240,lahka označena pot,,530,1323
23244,Potoče,285,lahka neoznačena steza,"mimo sv. Jakoba, pod Potoško goro in čez Babo",520,1333
23244,Mače,240,lahka označena pot,čez Kozjek in Cjanovco,600,1253
23244,Spodnja Kokra,250,lahka neoznačena steza,čez Babo,530,1323
23288,Planina Podvežak,105,lahka označena pot,Veža,1500,350
23288,Za Loncem,195,lahka označena pot,Veža,980,870
23288,Lovska koča na Brežičih,150,zahtevna neoznačena steza,Veža) (pod Lastovcem prek Starih štal,1490,360
23288,Lovska koča na Brežičih,110,lahka neoznačena steza,Veža) (čez Desko,1490,360
231531,Lovska koča na Brežičih,60,"lahka neoznačena steza, lahko brezpotje",,1490,351
23708,Planina Ravne,75,lahka označena pot,,1500,335
23154,Planina Dol,100,lahka neoznačena steza,zahodna pot,1308,525
23154,Planina Dol,100,lahka neoznačena steza,vzhodna pot,1308,525
23154,Kraljev hrib,220,lahka neoznačena steza,zahodna pot,540,1293
23499,Mače,215,lahka označena pot,Mačenska pot in po JV grebenu,600,1220
23499,Spodnja Kokra,225,lahka označena pot,,530,1290
23499,Mače,205,lahka označena pot,čez Kozjek in Dolgo njivo,600,1220
23499,Mače,210,lahka označena pot,Mačenska pot in čez Dolgo njivo,600,1220
23499,Potoče,270,lahka neoznačena steza,"mimo sv. Jakoba, pod Potoško goro in čez Babo",520,1300
23499,Mače,225,lahka označena pot,čez Kozjek in po JV grebenu,600,1220
23499,Spodnja Kokra,235,lahka neoznačena steza,čez Babo,530,1290
23356,Jekarica,170,lahka označena pot,,994,819
23356,Mače,240,lahka označena pot,čez Bašeljski vrh,600,1213
23356,Mače,210,lahka označena pot,čez Kozjek in Dolgo njivo,600,1213
23356,Laško,210,lahka označena pot,čez Bašeljski vrh,815,998
23356,Mače,195,lahko brezpotje,po dolini Suhe,600,1213
23356,Mače,210,lahka označena pot,Mačenska pot in čez Dolgo njivo,600,1213
23356,Laško,195,lahka označena pot,mimo Doma na Kališču,815,998
23356,Bašelj,240,lahka označena pot,čez Bašeljski vrh,590,1223
23356,Mače,225,lahka označena pot,mimo Doma na Kališču,600,1213
23356,Kanonir,250,"delno zahtevna označena pot, delno zahtevna neoznačena pot",čez Licjanovec,725,1088
23356,Spodnja Kokra,275,lahka označena pot,,530,1283
23356,Spodnja Kokra,285,"lahka neoznačena steza, lahka označena pot",čez Babo,530,1283
23356,Bašelj,250,lahka označena pot,mimo bolnice Košuta in čez Bašeljski vrh,590,1223
23356,Bašelj,305,delno zahtevna označena pot,mimo sv. Lovrenca in čez Bašeljski vrh,590,1223
23356,Povlje,285,delno zahtevna označena pot,čez Bašeljski vrh,710,1103
23356,Babni Vrt,300,"lahka neoznačena steza, delno zahtevna označena pot",mimo sv. Lovrenca in čez Bašeljski vrh,602,1211
23356,Laško,270,delno zahtevna označena pot,mimo sv. Lovrenca,740,1073
23356,Bašelj,225,lahka označena pot,mimo Doma na Kališču,590,1223
23356,Povlje,270,delno zahtevna označena pot,,710,1103
23356,Bašelj,235,lahka označena pot,mimo bolnice Košuta in Doma na Kališču,590,1223
23356,MHE Zabukovec,230,lahka označena pot,,767,1046
23356,Mače,240,"lahka neoznačena steza, lahka označena pot",mimo sv. Miklavža in Doma na Kališču,600,1213
23356,Bašelj,290,delno zahtevna označena pot,mimo sv. Lovrenca,590,1223
23356,Babni Vrt,285,"lahka neoznačena steza, delno zahtevna označena pot",mimo sv. Lovrenca,602,1211
231817,Planina Loka,80,lahka neoznačena steza,,1435,373
231817,Luče,245,lahka neoznačena steza,,522,1286
23199,Planina Podvežak,135,lahka označena pot,,1500,308
23199,Robanov kot,240,zahtevna označena pot,,650,1158
23199,Za Loncem,210,lahka označena pot,,980,828
23199,Pred Belo,300,delno zahtevna označena pot,,571,1237
23199,Kraljev dol,150,lahka označena pot,čez planino Vodole,1400,408
23199,Planina Podvežak,175,lahka označena pot,mimo Vodotočnega jezera,1500,308
23199,Planina Ravne,180,lahka označena pot,,1580,228
23199,Lovska koča na Brežičih,180,lahka neoznačena steza,čez Desko,1490,318
23199,Planina Ravne,210,lahka označena pot,čez Dolgo trato,1500,308
23199,Lovska koča na Brežičih,170,zahtevna neoznačena steza,lovska pot,1490,318
23199,Planina Ravne,210,lahka označena pot,preko Vrtač in mimo Kocbekovega zavetišča,1500,308
23199,Planina Ravne,195,lahka označena pot,preko Vrtač,1500,308
23199,Planina Ravne,225,lahka neoznačena steza,čez Dleskovec,1500,308
23289,Planina Dol,90,lahka označena pot,,1308,495
23289,Pred Belo,225,zahtevna označena pot,,571,1232
23289,Kraljev hrib,210,lahka označena pot,,540,1263
23289,Kopišča,240,zahtevna neoznačena steza,Martinj steza,540,1263
23284,Ravenska Kočna,135,zahtevna označena pot,mimo žičnice,1000,802
23284,Ravenska Kočna,135,zahtevna označena pot,čez Štularjevo planino,980,822
23284,Ravenska Kočna,165,izjemno zahtevna označena pot,po ferati,1000,802
23284,Ravenska Kočna,140,zahtevna označena pot,umik Žrela,1000,802
23284,Makekova Kočna,165,zahtevna označena pot,,925,877
2398,V Koncu,135,lahka označena pot,,900,893
2398,Suhadolnik,150,zahtevna označena pot,čez Taško,901,892
2398,Suhadolnik,165,delno zahtevna označena pot,stara pot ,901,892
2398,Žagana peč,240,"delno zahtevna neoznačena pot, zahtevna označena pot",lovska pot,812,981
23324,Planina Ravne,120,lahka označena pot,čez Zelene trate,1580,200
23324,Planina Podvežak,120,lahka označena pot,čez Prag,1500,280
23324,Robanov kot,210,zahtevna označena pot,,650,1130
23324,Planina Ravne,150,lahka označena pot,čez Dolgo trato,1500,280
23324,Planina Ravne,150,lahka označena pot,preko Vrtač,1500,280
23324,Planina Ravne,165,lahka neoznačena steza,čez Dleskovec,1500,280
23324,Kraljev dol,135,lahka označena pot,čez planino Vodole,1400,380
23338,Kriška planina,95,delno zahtevna označena pot,,1480,298
23338,Markova raven,140,delno zahtevna označena pot,po označeni poti,980,798
23338,Planina Jezerca,110,delno zahtevna označena pot,,1410,368
23490,Robanov kot,180,lahka označena pot,,650,1113
23490,Hotel Plesnik,180,delno zahtevna označena pot,čez Rkljevo peč,760,1003
23490,Hotel Plesnik,210,delno zahtevna označena pot,čez Plesnikovo planino,760,1003
23490,Podbreg,180,"lahka neoznačena steza, lahka označena pot",,720,1043
23274,Jekarica,125,lahka označena pot,,994,750
23274,Mače,195,lahka označena pot,,600,1144
23274,Laško,165,lahka označena pot,,815,929
23274,Mače,180,lahko brezpotje,po dolini Suhe,600,1144
23274,Bašelj,195,lahka označena pot,,590,1154
23274,Mače,195,lahka neoznačena steza,po dolini Suhe in čez Kališče,600,1144
23274,Bašelj,205,lahka označena pot,mimo bolnice Košuta,590,1154
23274,Povlje,240,delno zahtevna označena pot,,710,1034
23274,Mače,210,lahka označena pot,čez Kozjek,600,1144
23274,Babni Vrt,255,"lahka neoznačena steza, delno zahtevna označena pot",mimo sv. Lovrenca,602,1142
23274,Laško,225,delno zahtevna označena pot,mimo sv. Lovrenca,740,1004
23274,Spodnja Kokra,300,lahka označena pot,,530,1214
23274,Bašelj,260,delno zahtevna označena pot,mimo sv. Lovrenca,590,1154
23274,Dom pod Storžičem,170,delno zahtevna označena pot,čez Javorniški preval,1123,621
23274,MHE Zabukovec,185,lahka označena pot,,767,977
23274,Spodnja Kokra,310,"lahka neoznačena steza, lahka označena pot",čez Babo,530,1214
23295,Makekova Kočna,135,lahka označena pot,,945,797
232582,Kanonir,225,"delno zahtevna označena pot, delno zahtevna neoznačena pot",,725,1008
23125,Gozd,150,lahka označena pot,lažja pot čez Kriško goro,850,865
23125,Gozd,135,lahka označena pot,skozi Ježo,891,824
23125,Dom pod Storžičem,120,lahka označena pot,,1123,592
23125,Golnik,210,lahka označena pot,čez Kriško goro,510,1205
23125,Tržič,195,lahka označena pot,,577,1138
23125,Zalog,180,lahka označena pot,,600,1115
23125,Golnik,195,lahka označena pot,skozi Ježo,510,1205
23125,Povlje,165,lahka označena pot,,710,1005
23125,Dom pod Storžičem,120,lahko brezpotje,po lovski poti,1123,592
23125,Gozd,150,lahka označena pot,strma pot čez Kriško goro,850,865
23125,Grahovše,180,zahtevno brezpotje,čez Plaz pod Vrati,800,915
23125,Križe,210,lahka označena pot,strma pot čez Kriško goro,508,1207
23125,Gozd,150,lahka neoznačena steza,Ovčja pot čez Kriško goro,891,824
23125,Križe,225,lahka označena pot,lažja pot čez Kriško goro,508,1207
23125,Križe,210,lahka označena pot,skozi Ježo,508,1207
23125,Križe,225,lahka neoznačena steza,Ovčja pot čez Kriško goro,508,1207
23225,Ravenska Kočna,120,zelo zahtevna označena pot,Slovenska pot,1000,700
23225,Ravenska Kočna,135,delno zahtevna označena pot,lovska pot,1000,700
23225,Ravenska Kočna,150,zelo zahtevna označena pot,mimo Češke koče,1000,700
23225,Ravenska Kočna,120,zelo zahtevna označena pot,skozi Žrelo,1000,700
23379,Planina Ravne,60,lahka neoznačena steza,,1500,195
23446,Kokra (Podlebelca),180,delno zahtevna označena pot,Krvavec,559,1129
23446,Dom na Gospincu,95,lahka označena pot,Krvavec,1491,197
23446,Planina Jezerca,110,lahka označena pot,Krvavec) (mimo Doma na Krvavcu,1410,278
23446,Kokra (Roblek),130,delno zahtevna označena pot,Krvavec,906,782
23487,Dom na Smrekovcu,115,lahka označena pot,direktna pot,1375,309
23487,Dom na Smrekovcu,140,lahka neoznačena steza,čez Smrekovec in Krnes,1375,309
23487,Ljubenske Rastke,195,lahka označena pot,,547,1137
23487,Hlipovec,3000,lahka označena pot,,1380,304
23487,Dolina potoka Žep,150,lahka neoznačena steza,,887,797
23487,Planina Vodol,195,lahka označena pot,,1324,360
23179,Kriška planina,2100,lahka označena pot,,1480,204
23179,Planina Jezerca,3000,lahka označena pot,,1410,274
23179,Dom na Gospincu,2100,lahka označena pot,,1491,193
23317,Kriška planina,75,lahka označena pot,,1480,195
23317,Markova raven,120,lahka označena pot,po označeni poti,980,695
23317,Planina Jezerca,90,lahka označena pot,,1410,265
23317,Markova raven,110,lahka neoznačena steza,po neoznačeni poti,980,695
23169,Kranjski Rak,135,lahka označena pot,Velika planina) (spodaj po cesti,1029,637
23169,Stahovica,220,lahka označena pot,Velika planina,430,1236
23169,Planina Dol,60,lahka označena pot,Velika planina,1308,358
23169,Kranjski Rak,130,lahka označena pot,Velika planina) (pešpot,1029,637
23169,Kraljev hrib,180,lahka označena pot,Velika planina,540,1126
23169,Za Ušivcem,120,lahka označena pot,Velika planina) (čez Malo planino,1400,266
23169,Hotel Šimnovec,2700,lahka označena pot,Velika planina,1407,259
23169,Za Ušivcem,70,lahka neoznačena steza,Velika planina,1400,266
23169,Kraljev hrib,180,zahtevna neoznačena steza,Velika planina) (čez Rigelj,540,1126
23169,Kraljev hrib,280,delno zahtevna neoznačena pot,"Velika planina) (preko Škorence, Kačjeka in Gamsovih strež",540,1126
23169,Kranjski Rak,140,"lahka neoznačena steza, lahka označena pot",Velika planina) (čez Seliški rob,1029,637
23169,Kraljev hrib,240,zahtevna neoznačena steza,Velika planina) (čez Sivnik in Rigelj,540,1126
232735,Ambrož pod Krvavcem,100,lahka neoznačena steza,Pokovše,1085,573
232735,Planina Jezerca,2400,lahka neoznačena steza,Pokovše,1410,248
23408,Planina Dol,60,lahka označena pot,,1308,346
23408,Kraljev hrib,180,lahka označena pot,,540,1114
23372,Kraljev hrib,180,lahka neoznačena steza,Velika planina,540,1108
23372,Planina Dol,60,lahka neoznačena steza,Velika planina,1308,340
23488,Dolina potoka Žep,165,lahka označena pot,,790,847
23488,Hlipovec,2700,lahka označena pot,,1380,257
23488,Ljubno ob Savinji,240,lahka označena pot,,468,1169
23488,Planina Vodol,120,lahka označena pot,,1324,313
23488,Dolina potoka Žep,145,lahka neoznačena steza,mimo partizanske bolnice,887,750
23488,Bistra,225,lahka označena pot,,808,829
23930,Bistriška planina,95,lahka označena pot,,1057,578
23930,Begunje (Preska),185,lahka označena pot,,650,985
23930,Tržič,195,lahka označena pot,,515,1120
23930,Draga,185,lahka neoznačena steza,čez Ledeno trato,650,985
23930,Zadnja vas,185,lahka označena pot,,638,997
23930,Bistrica pri Tržiču,180,lahka označena pot,,615,1020
23930,Hudi Graben,185,lahka označena pot,mimo Koče na Dobrči,670,965
23930,Brezje pri Tržiču,170,lahka označena pot,po cesti,677,958
23930,Slatna,185,lahka označena pot,,640,995
23930,Brezje pri Tržiču,155,lahka označena pot,po robu,700,935
23930,Ljubelj,275,"delno zahtevna neoznačena pot, delno zahtevna označena pot",Bornova pot,1058,577
23930,Brezje pri Tržiču,160,lahka označena pot,po robu in čez Lešansko planino,700,935
23930,Hudi Graben,155,lahka neoznačena steza,,670,965
23930,Hudi Graben,160,lahka neoznačena steza,čez Lešansko planino,670,965
23129,Brezje pri Tržiču,150,lahka označena pot,po robu,677,957
23129,Bistriška planina,90,lahka označena pot,,1057,577
23129,Hibje,105,lahka označena pot,po cesti,1000,634
23129,Brezje pri Tržiču,155,lahka označena pot,po robu in čez Lešansko planino,677,957
23129,Brezje pri Tržiču,180,lahka označena pot,mimo koče na Dobrči,677,957
23129,Begunje (Preska),180,lahka označena pot,,650,984
23129,Tržič,190,lahka označena pot,,515,1119
23129,Podljubelj (Lajb),270,delno zahtevna označena pot,,770,864
23129,Tominčev slap,180,lahka neoznačena steza,,730,904
23129,Draga,180,lahka neoznačena steza,čez Ledeno trato,650,984
23129,Zadnja vas,180,lahka označena pot,,638,996
23129,Slatna,180,lahka označena pot,,640,994
23129,Hudi Graben,180,lahka označena pot,mimo Koče na Dobrči,670,964
23129,Bistrica pri Tržiču,175,lahka označena pot,,615,1019
23129,Brezje pri Tržiču,165,lahka označena pot,po cesti,677,957
23129,Ljubelj,270,"delno zahtevna neoznačena pot, delno zahtevna označena pot",Bornova pot,1058,576
23129,Hudi Graben,150,lahka neoznačena steza,,670,964
23129,Hudi Graben,155,lahka neoznačena steza,čez Lešansko planino,670,964
23281,Kanonir,150,delno zahtevna označena pot,,725,903
23486,Dom na Smrekovcu,75,lahka označena pot,direktna pot,1375,238
23486,Dom na Smrekovcu,95,lahka neoznačena steza,čez Smrekovec,1375,238
23947,Hotel Šimnovec,1800,lahka označena pot,,1407,205
232512,Spodnja postaja žičnice na Krvavec,170,lahka označena pot,,602,998
232512,Planina Jezerca,3000,lahka označena pot,po cesti,1410,190
232512,Spodnja Kokra,185,lahka označena pot,,530,1070
232512,Dom na Gospincu,1200,lahka označena pot,,1492,108
23245,Mače,165,lahka označena pot,čez Kozjek,600,1000
23245,Mače,165,lahka označena pot,Mačenska pot,600,1000
23245,Spodnja Kokra,230,lahka označena pot,,530,1070
23245,Spodnja Kokra,240,"lahka neoznačena steza, lahka označena pot",čez Babo,530,1070
231499,Planina Vodol,2700,lahka označena pot,,1324,270
231499,Bistra,180,lahka označena pot,,808,786
23124,Gozd,120,lahko brezpotje,,891,700
23976,Planinska Ravna,90,lahka označena pot,Severjeva pot,1140,447
23976,Žekovec,200,lahka označena pot,mimo Kebra in Mozirske koče,500,1087
23976,Planinska Ravna,90,lahka označena pot,čez Hleviško planino,1140,447
23976,Žekovec,180,lahka označena pot,preko Verbučeve planine,500,1087
23976,Žekovec,195,delno zahtevna označena pot,mimo Kebra čez Požganijo,500,1087
231288,Dom v Kamniški Bistrici,165,delno zahtevna neoznačena pot,,601,982
23485,Bele Vode (Rebršak),125,lahka označena pot,,750,827
23485,Dom na Smrekovcu,1800,lahka označena pot,,1375,202
23485,Kramarica,90,lahka označena pot,čez Bukov stan,1154,423
23485,Andrejev dom na Slemenu,180,lahka označena pot,,1086,491
23485,Kramarica,90,lahka označena pot,po cesti,1154,423
23485,Ljubenske Rastke (Vrnivšek),120,lahka označena pot,,875,702
23485,Ljubenske Rastke (Kumprej),130,lahka označena pot,,782,795
23485,Izvir Ljubije,140,lahka neoznačena steza,preko Leskovškove pustote,658,919
23485,Izvir Ljubije,150,lahka neoznačena steza,po cesti,658,919
23597,Hotel Golte,1800,lahka označena pot,pot po Golteh,1410,163
231345,Kraljev dol,1800,lahka označena pot,,1400,170
231488,Stahovica,190,"lahka označena pot, lahko brezpotje",,430,1139
231488,Kranjski Rak,110,lahka neoznačena steza,pešpot,1029,540
231488,Kranjski Rak,120,lahka neoznačena steza,čez Seliški rob,1029,540
23458,Snežna jama,900,lahka označena pot,,1500,64
23306,Planina Podvežak,900,lahka označena pot,,1500,64
23306,Planica (Planinšek),85,lahka označena pot,,1085,479
23168,Kranjski Rak,120,lahka označena pot,Velika planina) (spodaj po cesti,1029,531
23168,Za Ušivcem,3000,lahka neoznačena steza,Velika planina,1400,160
23168,Hotel Šimnovec,60,lahka označena pot,Velika planina,1407,153
23168,Stahovica,205,lahka označena pot,Velika planina,430,1130
23168,Za Ušivcem,105,lahka označena pot,Velika planina) (čez Malo planino,1400,160
23168,Kraljev hrib,265,delno zahtevna neoznačena pot,"Velika planina) (preko Škorence, Kačjeka in Gamsovih strež",540,1020
23168,Kranjski Rak,115,lahka označena pot,Velika planina) (pešpot,1029,531
23168,Kranjski Rak,125,"lahka neoznačena steza, lahka označena pot",Velika planina) (čez Seliški rob,1029,531
23906,Konec ceste,85,zelo zahtevna označena pot,Veliki Rogac) (plezalna pot,1000,557
23906,Sveti Lenart,110,delno zahtevna označena pot,Veliki Rogac) (čez Zg. Špeh,910,647
23906,Rogljev mlin,225,zelo zahtevna označena pot,Veliki Rogac) (preko Lepenatke,590,967
23906,Črnivec,260,zelo zahtevna označena pot,Veliki Rogac,902,655
23906,Volovljek,200,"lahka neoznačena steza, zelo zahtevna označena pot",Veliki Rogac) (čez Lepenatko,1029,528
23906,Podvolovljek (Petkov graben),200,"lahka neoznačena steza, zelo zahtevna označena pot",Veliki Rogac) (čez Lepenatko,715,842
23906,Volovljek,215,"lahka neoznačena steza, zelo zahtevna označena pot",Veliki Rogac) (mimo Bivaka na Kalu,1029,528
23906,Podvolovljek (Petkov graben),200,"lahka neoznačena steza, zelo zahtevna označena pot",Veliki Rogac,715,842
23489,Hlipovec,2700,lahka označena pot,,1380,168
23489,Planina Vodol,100,lahka označena pot,,1324,224
23489,Dolina potoka Žep,140,lahka označena pot,,790,758
23489,Ljubno ob Savinji,215,lahka označena pot,,468,1080
23489,Kolarica,1800,lahka označena pot,,1350,198
23489,Bistra,205,lahka označena pot,,808,740
23183,Ravenska Kočna,90,delno zahtevna označena pot,mimo žičnice,1000,542
23183,Ravenska Kočna,90,delno zahtevna označena pot,čez Štularjevo planino,980,562
23183,Ravenska Kočna,120,izjemno zahtevna označena pot,Ferata,1000,542
23183,Makekova Kočna,120,delno zahtevna označena pot,,925,617
23183,Ravenska Kočna,95,zahtevna označena pot,umik Žrela,1000,542
232385,Matkov kot,120,zelo zahtevno brezpotje,,850,689
231071,Hotel Plesnik,140,delno zahtevna označena pot,čez Rkljevo peč,760,776
231071,Podbreg,140,lahka neoznačena steza,,720,816
231071,Hotel Plesnik,170,delno zahtevna označena pot,čez Plesnikovo planino,760,776
23409,Planina Loka,900,lahka označena pot,,1435,99
23409,Planina Vodol,60,lahka označena pot,,1324,210
23409,Radušnik,90,lahka označena pot,,1040,494
23409,Luče,180,lahka označena pot,,522,1012
23409,Planina Kosmačeve Rastke,75,lahka označena pot,,1042,492
23409,Bistra,195,lahka označena pot,,808,726
23170,Kranjski Rak,105,lahka označena pot,spodaj po cesti,1029,505
23170,Hotel Šimnovec,75,lahka označena pot,over Gradišče,1407,127
23170,Stahovica,190,lahka označena pot,,430,1104
23170,Za Ušivcem,90,lahka označena pot,,1400,134
23170,Kranjski Rak,100,lahka označena pot,pešpot,1029,505
23170,Kraljev hrib,250,delno zahtevna neoznačena pot,"preko Škorence, Kačjeka in Gamsovih strež",540,994
23170,Kranjski Rak,110,"lahka neoznačena steza, lahka označena pot",čez Seliški rob,1029,505
23134,Mače,150,lahka označena pot,,600,934
23134,Laško,120,lahka označena pot,,815,719
23134,Jekarica,120,lahka označena pot,,994,540
23134,Bašelj,150,lahka označena pot,,590,944
23134,Mače,165,lahka označena pot,čez Kozjek,600,934
23134,Mače,150,lahka neoznačena steza,po dolini Suhe,600,934
23134,Bašelj,160,lahka označena pot,mimo bolnice Košuta,590,944
23134,Bašelj,150,lahka označena pot,po gozdni cesti,590,944
23134,Mače,150,lahka označena pot,po cesti,600,934
23134,Mače,165,lahka neoznačena steza,mimo sv. Miklavža,600,934
23134,Babni Vrt,225,"lahka neoznačena steza, delno zahtevna označena pot",mimo sv. Lovrenca,602,932
23134,Laško,195,delno zahtevna označena pot,mimo sv. Lovrenca,740,794
23134,Bašelj,230,delno zahtevna označena pot,mimo sv. Lovrenca,590,944
23134,Povlje,210,delno zahtevna označena pot,,710,824
23134,Potoče,300,lahka neoznačena steza,"mimo sv. Jakoba, pod Potoško goro in čez Babo",520,1014
23134,Spodnja Kokra,255,lahka označena pot,,530,1004
23134,Dom pod Storžičem,165,delno zahtevna označena pot,čez Javorniški preval,1123,411
23134,Spodnja Kokra,265,"lahka neoznačena steza, lahka označena pot",čez Babo,530,1004
23134,MHE Zabukovec,180,lahka označena pot,,767,767
23134,Dom pod Storžičem,195,delno zahtevna označena pot,mimo Krničarjeve koče na planini Javornik,1123,411
23134,Bašelj,160,lahka neoznačena steza,po neoznačeni poti,590,944
231235,Dolina potoka Žep,125,lahka neoznačena steza,,790,742
23598,Hotel Golte,2100,lahka označena pot,pot po Golteh,1410,120
23470,Planina Kisovec,75,lahka označena pot,,1250,276
23470,Kranjski Rak,95,lahka označena pot,spodaj po cesti,1029,497
23470,Stahovica,180,lahka označena pot,,430,1096
23470,Za Ušivcem,90,lahka označena pot,,1400,126
23470,Kraljev hrib,240,delno zahtevna neoznačena pot,"preko Škorence, Kačjeka in Gamsovih strež",540,986
23470,Kranjski Rak,90,lahka označena pot,pešpot,1029,497
23470,Kranjski Rak,100,"lahka neoznačena steza, lahka označena pot",čez Seliški rob,1029,497
231070,Hotel Plesnik,135,delno zahtevna označena pot,čez Rkljevo peč,760,760
231070,Podbreg,135,lahka neoznačena steza,,720,800
231070,Hotel Plesnik,165,delno zahtevna označena pot,čez Plesnikovo planino,760,760
231069,Robanov kot,150,lahka označena pot,,650,870
23237,Krivčevo,270,lahka označena pot,,636,884
23237,Kranjski Rak,90,lahka označena pot,spodaj po cesti,1029,491
23237,Za Ušivcem,75,lahka označena pot,,1400,120
23237,Kranjski Rak,85,lahka označena pot,pešpot,1029,491
23237,Kranjski Rak,95,"lahka neoznačena steza, lahka označena pot",čez Seliški rob,1029,491
23445,Dom na Menini planini,900,lahka označena pot,,1453,55
23445,Golice,165,lahka označena pot,,575,933
23445,Gornji Grad,210,lahka označena pot,mimo Semprimožnika,436,1072
23445,Lipa,210,lahka označena pot,,721,787
23445,Črnivec,270,lahka označena pot,,902,606
23445,Tirosek (Nova Štifta),240,lahka označena pot,,556,952
23445,Hruševka,330,lahka označena pot,,520,988
23445,Češnjice v Tuhinju,145,lahka neoznačena steza,,675,833
23445,Okrog pri Motniku,135,lahka neoznačena steza,čez Oseke in vrh Drč,784,724
23445,Okrog pri Motniku,145,lahka neoznačena steza,čez Biba planino,784,724
23445,Bela Peč,265,lahka neoznačena steza,čez Ovčje jame,840,668
23445,Bela Peč,260,lahka neoznačena steza,mimo vrha Seduc,840,668
23371,Kraljev hrib,150,lahka označena pot,Velika planina,540,965
23371,Planina Dol,1800,lahka označena pot,Velika planina,1308,197
232118,Planica (Planinšek),75,lahka označena pot,po cesti,1085,415
231236,Ljubno ob Savinji,195,lahka označena pot,,468,1032
231236,Dolina potoka Žep,120,lahka označena pot,,790,710
231452,Gornji Grad,195,lahka označena pot,mimo Semprimožnika,436,1063
231063,Spodnja postaja žičnice na Krvavec,150,lahka označena pot,Hotel Rozka,602,889
231063,Spodnja Kokra,165,lahka označena pot,Hotel Rozka,530,961
231063,Ambrož pod Krvavcem,90,lahka označena pot,Hotel Rozka,1085,406
231063,Planina Jezerca,1800,lahka označena pot,Hotel Rozka) (po cesti,1410,81
231063,Spodnja postaja žičnice na Krvavec,195,delno zahtevna označena pot,Hotel Rozka) (čez Davovec in po grebenu Trdovnika,602,889
231063,Spodnja Kokra,210,delno zahtevna označena pot,Hotel Rozka) (čez Davovec in po grebenu Trdovnika,530,961
231063,Spodnja postaja žičnice na Krvavec,180,lahka neoznačena steza,Hotel Rozka) (skozi Lukenjski graben,602,889
231063,Planinski dom Milana Šinkovca v Komendi,270,lahka označena pot,Hotel Rozka,345,1146
232201,Planina Jezerca,900,lahka označena pot,,1410,70
232201,Ambrož pod Krvavcem,75,lahka označena pot,,1085,395
232201,Spodnja postaja žičnice na Krvavec,180,delno zahtevna označena pot,čez Davovec in po grebenu Trdovnika,602,878
232201,Spodnja postaja žičnice na Krvavec,165,lahka neoznačena steza,skozi Lukenjski graben,602,878
232201,Spodnja Kokra,195,delno zahtevna označena pot,čez Davovec in po grebenu Trdovnika,530,950
231233,Zalog,140,lahka neoznačena steza,,600,879
231233,Povlje,125,lahka neoznačena steza,,710,769
231233,Povlje,125,lahka neoznačena steza,po kolovozu,710,769
23130,Bistriška planina,90,lahka označena pot,,1057,421
23130,Brezje pri Tržiču,150,lahka označena pot,po robu,677,801
23130,Hibje,75,lahka označena pot,po cesti,1000,478
23130,Begunje (Preska),150,lahka označena pot,,650,828
23130,Tominčev slap,150,lahka neoznačena steza,,730,748
23130,Zadnja vas,150,lahka označena pot,,638,840
23130,Hudi Graben,150,lahka označena pot,,670,808
23130,Slatna,150,lahka označena pot,,640,838
23130,Draga,150,lahka neoznačena steza,čez Ledeno trato,650,828
23130,Podljubelj (Lajb),240,delno zahtevna označena pot,,770,708
23130,Brezje pri Tržiču,165,lahka označena pot,po cesti,677,801
23130,Bistrica pri Tržiču,180,lahka označena pot,,615,863
